"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: inputFile","Param: nbRows","Param: quoted","Param: wrapWithBufferedReader"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,16066.047015261762,188.09988609613845,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,12223.014779130377,32.35414269330609,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,164121.47433714283,596.1440548235532,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,128351.82613555556,520.1322847536397,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1609226.7006,6275.130210169213,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1254158.66974,4712.419947537766,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,5159231.476119999,52184.05361561227,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,4406608.49,47133.89270043987,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4208.4744912856895,16.848284248002457,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4201.397430041798,15.81953327774299,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4205.894297251039,15.831355816305408,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4218.652209594102,18.108063502146848,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4359.032689747219,15.627962920382183,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,4336.739291536396,18.579892724537757,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,5949.490227839839,27.678214632035242,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,5640.1134803048635,25.060443441481056,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,20120.544073746754,65.49449263028141,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,17485.70946831365,53.96855848700059,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,153626.11683500002,886.4041158445281,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.UnivocityParser.parseFile","avgt",1,50,131026.03166361111,626.8739249040622,"us/op","./worldcitiespop.txt","100000","false","false"
